Name,Weight (lbs),Sex,Claw Length (inches),Tail Length (inches),Fur Color,Eye Size (inches),Injury,Teeth Length (inches),Height (inches),Length (inches),Number of Siblings,Age,Wood Chucked (lbs)
TAWNY,11.834385169021434,male,1.6577616138135391,6.698610026966629,black,0.2306978723856414,no,4.956091812871992,9.242757895677089,23.286515894660887,5,1.0,3755.037922523494
SPARKS,5.103457077810562,female,4.782032008377528,2.359782818722849,red,0.12488095526766967,no,3.259896411733799,3.958900301096064,11.245648911313777,4,2.0,543.077395497977
TURTLE,3.1211853819059074,female,3.3133654216612047,1.4009010314317876,grey,0.07855359035002872,no,0.8147163459859263,1.7023592219094914,2.8533103595702807,2,4.0,27.93613447331933
GUNNAR,6.721747653424854,female,3.731844154740547,3.103633051476654,brown spots,0.1815944670263752,yes,3.764246978087207,3.380132450076196,10.617289832588657,7,2.0,422.43345396736976
ABBI,12.444606409937096,male,0.9970260962114917,9.118117195442894,albino,0.24840275738990325,no,8.594193287574646,8.841242638876821,22.58170291848969,1,3.0,3317.6849843621612
HUTCH,10.520933742377148,female,3.5936318164474654,4.891489741619047,grey,0.25186355517715553,no,3.801167561468226,7.261287429731698,20.20518526213111,4,1.0,3003.6081053689213
DYGGUR,12.258961108433054,female,3.5116612041829915,179.17234299976138,black,0.24657219309836156,no,8.744538166708711,10.14409362111755,21.331547868525742,2,1.0,3479.2899029452014
BOOMER,8.402188271805874,female,2.8732259156166458,7.158223046557843,grey,0.136507337469586,no,2.484993703424392,5.701710966920867,16.736407974833515,5,3.0,1604.411992586381
LADY BUG,10.37798754066165,male,1.679348276009386,5.381205810571643,albino,0.23899688302574348,no,5.0014366707549645,9.276295679630458,25.55261045799162,9,7.0,683.1488901171023
BIANCA,9.428634029658681,male,2.3974518598621573,5.726033592665115,grey spots,0.308865917435753,no,5.030520185014148,5.5872201342898205,11.663171332800825,4,2.0,1449.4483130484289
PENNY ROSE,7.026472073636205,male,2.198971482941736,4.368861628784851,light brown,0.16275210242939914,no,3.4041222932748916,4.139089830058266,10.699050733743052,3,5.0,299.0173747068398
DUTCH,8.451597795116276,female,3.4220426763202347,5.478909672975998,grey,0.10477707075736936,no,4.002038613302697,6.071778402077776,10.16812477348314,4,2.0,1075.599920125544
ARGO,8.799896886906243,male,1.6401476052252297,5.695595047297129,grey,0.20771694077391606,no,2.780736077729786,5.254335178820425,15.446888433054932,5,16.0,12.273851210729614
PIKA,7.146524656421457,female,3.7975979376638085,7.145510019070729,black,0.21611576417869924,no,4.656708658684204,5.559567779495549,13.57672096889829,0,3.0,1049.7994036351342
ROUSEY MAY,6.802558447019938,female,2.8627201718945647,5.5453699109132595,black,0.10290878892704727,no,2.769227316695207,6.1264378093035985,12.338567864916268,8,3.0,809.6129641453199
CHOP,8.304884794811532,female,3.877130867867132,3.84146406673483,grey,0.17549243152383917,no,3.5740866817650425,7.037375916286733,16.349245149619907,5,3.0,1559.2423985354196
LANA,12.423558407182233,male,1.71925890356104,8.575919752726147,red,0.3667492167658432,no,5.70542760243543,7.3415911493745565,19.399420745383214,10,4.0,2051.2926308244732
MIRA,7.427124102899029,male,1.9163961085537264,4.560884298250493,albino,0.2700971455256782,yes,4.492451987902118,7.07010100710874,11.02115038034162,2,1.0,539.0704482497018
CLAY,3.9394777804420693,female,3.6419134129386195,2.6710465084126933,black,0.06104796199842183,no,1.502211151612364,2.5478760785475334,5.105380648977067,3,4.0,70.27009697606633
TURBO,8.52646302147743,female,3.1233302390030766,6.4957293939681815,red,0.17329123273861674,no,4.722426940418245,3.78814328683127,14.184990213571343,7,2.0,1651.525893934465
QUILL,8.057667244684477,male,0.9349029853198252,5.350199867450004,brown spots,0.17932714719022982,no,2.8753009799483595,5.7396658056395395,12.93744373330418,4,1.0,1351.8122501290563
MONSTER,4.244077259366067,male,1.4752888877750183,2.883852653428215,dark brown,0.08527257176809744,no,2.655826078263728,2.56591723372347,7.016915797101355,9,9.0,10.437092898884474
JUNIOR,13.656118206892314,male,1.4774633601181775,6.698476321135325,red,0.3239386953970186,no,4.628233811112005,7.623874353994702,25.96027890890496,8,28.0,7.175668665659614
HYOJA,10.014137884169457,female,4.035776215767833,7.246764403730103,albino,0.2162060190654103,no,5.434729382348099,8.038066411591638,12.484788899824698,7,6.0,422.496124645637
SONOMA,9.452122983859375,male,1.578385955272974,7.586604150964844,grey,0.20744902635023718,no,5.26770963472403,5.1805394552299315,17.767400387742562,8,13.0,35.82076274253084
PICO,6.045425925281687,female,4.288895002041386,3.1102619210635156,albino,0.12655265038283917,no,3.075807849683533,3.5593058746247275,14.21704500797896,7,14.0,15.23334462075732
RON,5.08104759765772,female,3.089037472923846,3.855349643098815,albino,0.12218218953158447,no,2.745053730100389,4.586509991537377,7.551133976370635,2,2.0,338.8439391861568
KOBE,12.138040903391369,male,1.3307939927673755,9.554782440011705,brown spots,0.2884246692054019,no,4.671412814158801,5.140801337451914,21.877533398396697,4,1.0,3338.9855374103395
BRUTUS AGUSTUS,12.362171673354977,male,2.044797099974707,5.96953869255826,brown spots,0.2610720600082998,no,6.719971651728531,12.302442560596457,19.47025824652052,2,3.0,2668.029519487375
DIDDLES,9.46006781297878,female,4.287310673758522,8.13290093686071,red,0.19119967870188626,no,5.088283640083627,8.427514273906015,18.348099576362138,4,1.0,2587.321708783462
K.O.,6.310551680263023,female,2.76309992340086,4.816243392048556,red,0.1776823474219959,no,2.0898437923750204,3.6161002421242223,8.897108614646518,4,21.0,5.245433579499768
SQUEEK,12.67157737309086,male,2.1146768005796086,8.801598822155944,black,0.3692945605139686,no,11.080919076498345,5.808261189490903,19.51014429516269,4,1.0,3149.6172514894874
BLESSING,4.749525879046896,female,3.869700095005149,4.7600759695121395,,0.08698962320158445,no,1.7564949374543337,3.7850863190014046,8.714192255838473,1,7.0,41.18246776535983
COBALT,8.981691494112583,female,4.1813346866056955,5.329143616367579,albino,0.18854187760976723,no,5.534009026850849,7.649350104029752,15.348774647127538,6,1.0,2018.3649831624402
COMET,6.041270079380764,male,2.377413610756254,3.6214708995642573,black,0.12279083919691254,yes,2.4382540467179514,2.7940667896257674,9.529266369199355,2,2.0,296.6983691632964
PANCHO,8.141759032176656,female,4.087718006478099,5.515213257874462,dark brown,0.21855669234371766,no,3.003365021390708,4.664999863383548,10.528390645300762,6,4.0,606.5687572748988
ERROW,9.315196482361495,male,1.676241865388822,8.128753180726417,dark brown,0.22890300489574603,no,2.70794020779937,5.427202935576448,15.428176672697706,5,1.0,1948.1243290474083
BECKER,12.814073294013243,male,1.8441930202634564,7.619846391860041,dark brown,0.19950571297928552,no,6.3282611026206,10.976846454475618,22.268483612654926,2,10.0,239.04164611245608
LEIA,11.864591556735048,male,1.8763269839975196,6.370346530100443,dark brown,0.19204840212450744,no,8.501526207313258,7.13872978502808,17.361010081965706,6,1.0,2718.2306752030654
BRODY DUNCAN,13.189980086874328,male,1.5352026438800535,10.673461089226407,red,0.24714104539414564,no,6.116951176256149,9.943082906447584,15.347041127455368,9,1.0,2088.8090674648206
KALI,7.49615923168766,male,1.1326047685540597,4.983305536170246,albino,0.13267559483431238,no,4.307501738119037,4.697842925830962,9.740154811764816,2,3.0,759.6257776115602
FOXY,15.304150408197996,male,1.3847032700897133,12.315495523680774,grey,0.4664298043438894,no,3.654749668300435,9.120640358364446,26.567499013779724,8,13.0,148.15341149693762
SALCHA,8.970901381618448,female,4.184311318180003,4.424258390184079,dark brown,0.251532102979075,no,5.824319627054846,4.790404271838958,17.162711610619603,10,1.0,2348.6641088171687
LUCA,8.94524901357908,,50.84253666699098,5.21948179518837,albino,0.1984714067830473,no,5.034413154332293,6.579965512499426,8.511864817248103,2,4.0,600.0815571934294
HATCHER,6.595973519803367,female,3.9331797343612136,4.225802642479357,albino,0.14739748756689194,no,3.853960975920674,5.748724463712549,18.047725163251428,2,2.0,1572.196977518229
SERGEANT,5.40803931912872,female,4.4692226510143565,4.050573542460213,black,0.10814852358609787,no,2.789012103225947,3.172626719233983,10.013237320580528,8,36.0,8.368038678229519
ROLLO,10.045895880046775,male,2.3937255177540098,7.50568169198574,black,0.19868486428205281,no,4.809605230346414,4.622364604596921,15.369938444606918,6,1.0,2136.590015770103
SIMKA,7.948197413580153,male,2.264186230208412,6.046892410558319,black,0.22718472347464977,no,2.9402302246730954,4.615054802187288,16.282502106639182,5,3.0,1469.9160356499099
BUTTERCUP,3.3771089214087566,male,2.1294297868443466,2.160867547734256,grey,0.05720672155265383,no,1.528147197423206,1.9505271585694088,5.51868256260828,2,6.0,20.153338531420577
CASCADE,12.581401671605304,male,1.530087996618231,7.465746706763193,light brown,0.2552791294245301,no,5.308708002067752,7.156169424499834,20.114814188232454,8,3.0,2695.1486434992207
PRISSY,11.401416320378006,male,2.60305014317235,10.765134073082846,albino,0.2444224638055603,no,9.21193343801667,9.871054425466147,18.614857369698036,5,12.0,82.7180303076419
MACEY,9.858364692118808,male,0.9916173398099706,4.547593383178507,brown spots,0.2704647976879998,no,3.358405381729199,8.506754037861567,19.279154452100443,3,5.0,1102.5696796451507
ELIZABETH,11.182956919375979,male,2.3377681894725546,7.533832729854571,grey spots,0.29986462859669094,yes,5.30772283927625,8.695805965464386,13.671099819166487,6,4.0,632.8875415572891
CHARLOTTE,6.3754150247204615,male,2.596117616399924,3.252992617271311,black,0.13761582177808854,no,3.588072142877309,2.5926297648144927,10.172362808091394,7,7.0,86.56280921130714
PRETZEL,7.714584527780746,male,1.7931527958370799,5.235269185850095,grey spots,0.1647297189917074,no,4.090760046333442,3.7526658795319485,14.017456453232732,4,3.0,1206.3698359246982
CUDDIE,6.021628964744875,male,1.8388400276139028,2.347167933658526,brown spots,0.14149834263875669,no,2.733195659037801,4.88246649551253,9.176037597650332,2,13.0,7.84080049420557
KURO,10.86394826990766,male,1.9638325514032564,6.80416944525444,light brown,0.2626145672882873,no,6.099381668011097,10.410721948194277,18.898147274538843,11,11.0,98.40022804221684
BUTTONS,6.58063818632046,female,4.184938119385056,3.37512301035575,light brown,0.13644261776792924,no,3.267571610983202,5.066620841381542,9.57696548445081,6,4.0,391.08231918503867
SENETORI,6.235230726990156,female,3.349090887030278,4.001330489714805,albino,0.14183334409520687,no,4.514526370704181,5.126140101760178,7.405772870935371,9,3.0,430.22560666015517
SUNSHINE,6.881734194878267,female,4.027830658003551,4.891582117336027,,0.16690033622498357,no,2.7119894019838338,3.3698701360460452,11.10188776627741,4,1.0,920.786083003727
CHURRO,6.224085170786559,male,2.139188591753418,4.2192222715191186,black,0.13724782072685435,no,2.685497241181348,3.9961386908914327,9.39615918197675,0,2.0,614.2678485922312
GERTY,9.445389690803644,female,3.9242416155355078,4.631400256583011,light brown,0.05189200162429488,no,3.8228418391399757,6.408046735866355,14.301024416597029,10,3.0,1521.0521407209944
KHALUA,8.426376873431437,female,3.698749190556391,5.0410266819075105,grey spots,0.13162990479742795,no,3.8081326392206396,6.943332401817284,14.008027496691543,4,4.0,947.4704261499247
KISKI,14.4793930323203,male,2.7012343066269753,10.21689642725308,light brown,0.4587054105589896,no,8.464368318066281,8.979445288106357,18.246985449650822,11,2.0,2465.8252660147737
COALBY,7.217462636936835,female,4.204913972050539,5.355618527617399,red,0.17497708966328834,no,4.050819000942206,3.8187540948195577,13.995256866839265,11,3.0,1083.785751950734
HAILEY,10.598066868655144,female,3.5748850550489557,6.57125220856004,brown spots,0.22717542427956866,no,3.2134797660942542,7.326822205576251,14.801829629307397,3,1.0,1946.736795583838
ALAKANUK,8.408099674727046,male,1.8823963651611975,5.349519946745676,grey spots,0.19954650435530258,no,2.969642600780068,4.219135916873867,17.507205651494157,5,4.0,1233.7703153037553
DOMINUS,2.6964917403034767,female,3.2604848183772486,1.6544225352342434,albino,0.08279511903348077,yes,1.4719460039158783,1.037121541872503,4.0363810731420555,10,18.0,2.8463153950096545
WHEEZY,8.439560520682974,female,4.455987320106452,7.1221477469307795,grey spots,0.16344562981579117,no,4.006787387557095,4.825343251280201,14.042085008640154,4,8.0,137.0272469717616
CRUISER,6.076297251977921,male,1.3658728706574685,3.386681980782635,dark brown,0.13885508894145254,no,4.1961958575002525,3.792990648492322,12.543553626016546,6,20.0,3.044589563206455
NETTI,4.976917712951239,female,3.295212967759997,2.9419091504651993,red,0.10859999743345602,no,1.9280889667918337,4.82224821076461,8.243553475265404,1,4.0,185.7840072540607
SUNNY,8.220757363334757,male,1.3719701068627543,7.601186423429572,black,0.18586165301945548,no,4.988577308776944,4.939933989193936,20.01076525653346,7,4.0,1480.5639031516641
DAGGER,13.201833315633417,male,1.8676214004678457,5.832545487133094,light brown,0.30012140762391415,yes,5.728576526404324,9.574177100343784,16.252637426351495,5,1.0,1113.8400922011513
SIGNE,4.561287211856943,female,3.906174809576122,2.8351386913436456,light brown,0.09495089815900959,no,2.288247987260317,3.7168197811644887,6.51318998126822,5,5.0,77.18299175522104
PHYLLIS DILLER,9.834240342687766,male,1.4709538527597885,4.820607384067298,red,0.2640655366447903,no,3.856330761522558,7.763324178581996,14.996676451260148,5,3.0,1679.2528886995979
BRODY JOE,8.76264806951455,female,4.321400621131687,5.200297255390084,albino,0.19695757700679542,no,4.194197561446924,5.8613067028193875,14.837662743646417,10,5.0,678.4558310021537
MILLIE,3.162717884357197,female,4.800976205507178,2.8250759856673993,light brown,0.04604862257883085,no,1.1299258566409025,2.2629176279806344,5.101399351657017,4,14.0,9.428184466648672
SAKARI,3.2554180157591452,female,3.4099044376054763,1.3991077909649856,light brown,0.09595015173827659,no,1.7356119272723354,1.8417619835012864,4.765870522037758,2,2.0,88.09241764223049
NERO,9.791270717206357,male,1.7740563098599127,6.782550956039642,albino,0.221054734270744,no,0.9173179473375326,7.793485592600119,11.097416278933181,6,8.0,112.6950290690313
ROUGE,7.974556382560941,male,2.211384581189131,5.720362819486248,dark brown,0.23095265954909544,no,4.751889056958497,6.093848887196582,15.755269275571482,1,10.0,60.85529439015501
JACQUES,9.795018550704501,female,4.141773682030382,6.577287771877319,albino,0.25229517798601264,no,5.205247471672819,5.725771322934933,22.219590923222412,6,11.0,103.33892362492412
HERA,9.433513690493388,male,1.1539170236551908,6.923333704845414,red,0.15241030164998023,yes,2.8468930079146104,8.87992696706696,18.94862451718913,4,1.0,1292.704576163354
CORPORAL,4.125651517487948,female,4.6694388370764335,2.255512843855263,light brown,0.11417352700066752,no,2.0095164082553585,3.342600257567214,6.562186533239716,6,4.0,105.24533070619512
DEAN,4.749464622409788,female,3.435178528385116,3.020294117415416,albino,0.11062695680578702,no,1.5588184698028253,3.4285926806164784,7.24736122801973,2,6.0,52.5576741655116
HECTOR,3.041948940658851,male,2.1156204541752106,1.5692879901371348,brown spots,0.04356901488054508,no,1.7679616037437504,2.073607455969056,4.97726209929095,9,26.0,2.959187219105634
TARK,6.033790020678098,male,2.2827734786733185,4.4075265192098225,red,0.1056049648904431,no,2.1948690593475852,2.5778396524340375,10.924438556454513,7,6.0,131.24612589037272
KIA,7.171368563532384,male,2.0575389796713495,4.957837976053141,grey,0.17738690808503066,no,2.9495373230002015,4.967181325190747,9.751849649246116,5,4.0,454.24038330318405
SWEENEY,12.834420283716849,male,1.6441169833148483,6.136207503938397,albino,0.23754816935004303,no,7.597223969476372,9.113786051237515,21.191268318633362,8,1.0,3272.7429164470987
MATEO,10.226146579307274,male,2.0790490636868335,7.681698414286814,dark brown,0.2084545391724815,no,4.261897954139994,151.78060659071232,16.11622806711576,9,7.0,357.4516371713381
ADELYN,11.62125512037288,male,2.1659040040136146,6.201651446400773,grey,0.2301782640200046,no,5.976480002595249,7.527864991352717,14.519930653262053,9,4.0,1425.0011186638294
CHEWIE,10.695036879816806,male,1.6837161658584834,6.977388755993822,light brown,0.2825781200588253,no,4.483294294574393,5.436452299857682,16.525003199456467,11,7.0,398.0100330414998
LAYNE,8.171023551787357,female,3.9636813313664283,4.566411074890114,grey,0.1755225640039387,no,4.194031158897271,5.313740754581314,12.252913897820514,7,2.0,1311.7939712594905
